ref_chrom	ref_start	ref_end	ref_contig	ref_length	mapped_chrom	mapped_start	mapped_end	mapped_length	is_mapped	is_mapped_correctly	is_correct_orientation	is_correct_order	mapping_quality
chr20	10881353	10899420	chr20_74	18067	chr20	10881353	10899420	18067	True	True	True	True	60
chr20	10899420	10912098	chr20_75	12678	chr20	10899420	10912098	12678	True	True	True	True	60
chr20	10912098	11256347	chr20_76	344249	chr20	10912098	11256347	344249	True	True	True	True	60
chr20	11256347	11272478	chr20_77	16131	chr20	11256347	11272478	16131	True	True	True	True	60
chr20	11272478	11288534	chr20_78	16056	chr20	11272478	11288534	16056	True	True	True	True	60
chr20	11288534	11301670	chr20_79	13136	chr20	11288534	11301670	13136	True	True	True	True	60
chr20	11301670	11319574	chr20_80	17904	chr20	11301670	11319574	17904	True	True	True	True	60
chr20	11319574	11338357	chr20_81	18783	chr20	11319574	11338357	18783	True	True	True	True	60
chr20	11338357	11351906	chr20_82	13549	chr20	11338357	11351906	13549	True	True	True	True	60
chr20	11351906	11365088	chr20_83	13182	chr20	11351906	11365088	13182	True	True	True	True	60
chr20	11365088	11377897	chr20_84	12809	chr20	11365088	11377897	12809	True	True	True	True	60
chr20	11377897	11389507	chr20_85	11610	chr20	11377897	11389507	11610	True	True	True	True	60
chr20	11389507	11403610	chr20_86	14103	chr20	11389507	11403610	14103	True	True	True	True	60
chr20	11403610	14295350	chr20_87	2891740	chr20	11403610	14295350	2891740	True	True	True	True	60
chr20	14295350	14350900	chr20_88	55550	chr20	14295350	14350900	55550	True	True	True	True	60
chr20	14350900	14607559	chr20_89	256659	chr20	14350900	14607559	256659	True	True	True	True	60
chr20	14607559	14619549	chr20_90	11990	chr20	14607559	14619549	11990	True	True	True	True	60
chr20	14619549	14643270	chr20_91	23721	chr20	14619549	14643270	23721	True	True	True	True	60
chr20	14643270	14666693	chr20_92	23423	chr20	14643270	14666693	23423	True	True	True	True	60
chr20	14666693	14677724	chr20_93	11031	chr20	14666693	14677724	11031	True	True	True	True	60
chr20	14677724	14703309	chr20_94	25585	chr20	14677724	14703309	25585	True	True	True	True	60
chr20	14703309	14716491	chr20_95	13182	chr20	14703309	14716491	13182	True	True	True	True	60
chr20	14716491	14728397	chr20_96	11906	chr20	14716491	14728397	11906	True	True	True	True	60
chr20	14728397	14774531	chr20_97	46134	chr20	14728397	14774531	46134	True	True	True	True	60
chr20	14774531	14785677	chr20_98	11146	chr20	14774531	14785677	11146	True	True	True	True	60
chr20	14785677	14796131	chr20_99	10454	chr20	14785677	14796131	10454	True	True	True	True	60
chr20	14796131	14810419	chr20_100	14288	chr20	14796131	14810419	14288	True	True	True	True	60
chr20	14810419	14825335	chr20_101	14916	chr20	14810419	14825335	14916	True	True	True	True	60
chr20	14825335	14840071	chr20_102	14736	chr20	14825335	14840071	14736	True	True	True	True	60
chr20	14840071	14864196	chr20_103	24125	chr20	14840071	14864196	24125	True	True	True	True	60
chr20	14864196	14878718	chr20_104	14522	chr20	14864196	14878718	14522	True	True	True	True	60
chr20	14878718	14890386	chr20_105	11668	chr20	14878718	14890386	11668	True	True	True	True	60
chr20	14890386	14903800	chr20_106	13414	chr20	14890386	14903800	13414	True	True	True	True	60
chr20	14903800	14947968	chr20_107	44168	chr20	14903800	14947968	44168	True	True	True	True	60
chr20	14947968	15196555	chr20_108	248587	chr20	14947968	15196555	248587	True	True	True	True	60
chr20	15196555	15208010	chr20_109	11455	chr20	15196555	15208010	11455	True	True	True	True	60
chr20	15208010	15220886	chr20_110	12876	chr20	15208010	15220886	12876	True	True	True	True	60
chr20	15220886	15231808	chr20_111	10922	chr20	15220886	15231808	10922	True	True	True	True	60
chr20	15231808	15251268	chr20_112	19460	chr20	15231808	15251268	19460	True	True	True	True	60
chr20	15251268	15262828	chr20_113	11560	chr20	15251268	15262828	11560	True	True	True	True	60
chr20	15262828	31135383	chr20_114	15872555	chr20	15262828	31135383	15872555	True	True	True	True	60
chr20	31135383	31148275	chr20_115	12892	chr20	31135383	31148275	12892	True	True	True	True	60
chr20	31148275	36756777	chr20_116	5608502	chr20	31148275	36756777	5608502	True	True	True	True	60
chr20	36756777	36770870	chr20_117	14093	chr20	36756777	36770870	14093	True	True	True	True	60
chr20	36770870	36781805	chr20_118	10935	chr20	36770870	36781805	10935	True	True	True	True	60
chr20	36781805	36796974	chr20_119	15169	chr20	36781805	36796974	15169	True	True	True	True	60
chr20	36796974	36808105	chr20_120	11131	chr20	36796974	36808105	11131	True	True	True	True	60
chr20	36808105	38127970	chr20_121	1319865	chr20	36808105	38127970	1319865	True	True	True	True	60
chr20	38127970	38143953	chr20_122	15983	chr20	38127970	38143953	15983	True	True	True	True	60
chr20	38143953	38154386	chr20_123	10433	chr20	38143953	38154386	10433	True	True	True	True	60
chr20	38154386	38168385	chr20_124	13999	chr20	38154386	38168385	13999	True	True	True	True	60
chr20	38168385	38185494	chr20_125	17109	chr20	38168385	38185494	17109	True	True	True	True	60
chr20	38185494	38203283	chr20_126	17789	chr20	38185494	38203283	17789	True	True	True	True	60
chr20	38203283	38221599	chr20_127	18316	chr20	38203283	38221599	18316	True	True	True	True	60
chr20	38221599	38234062	chr20_128	12463	chr20	38221599	38234062	12463	True	True	True	True	60
chr20	38234062	38255061	chr20_129	20999	chr20	38234062	38255061	20999	True	True	True	True	60
chr20	38255061	63284173	chr20_130	25029112	chr20	38255061	63284173	25029112	True	True	True	True	60
chr20	63284173	63296486	chr20_131	12313	chr20	63284173	63296486	12313	True	True	True	True	60
chr20	63296486	63632441	chr20_132	335955	chr20	63296486	63632441	335955	True	True	True	True	60
chr20	63632441	63656611	chr20_133	24170	chr20	63632441	63656611	24170	True	True	True	True	60
chr20	63656611	63699272	chr20_134	42661	chr20	63656611	63699272	42661	True	True	True	True	60
chr20	63699272	63710633	chr20_135	11361	chr20	63699272	63710633	11361	True	True	True	True	60
chr20	63710633	63729709	chr20_136	19076	chr20	63710633	63729709	19076	True	True	True	True	60
chr20	63729709	63741035	chr20_137	11326	chr20	63729709	63741035	11326	True	True	True	True	60
chr20	63741035	63759967	chr20_138	18932	chr20	63741035	63759967	18932	True	True	True	True	60
chr20	63759967	63772124	chr20_139	12157	chr20	63759967	63772124	12157	True	True	True	True	60
chr20	63772124	63792901	chr20_140	20777	chr20	63772124	63792901	20777	True	True	True	True	60
chr20	63792901	63809668	chr20_141	16767	chr20	63792901	63809668	16767	True	True	True	True	60
chr20	63809668	63821818	chr20_142	12150	chr20	63809668	63821818	12150	True	True	True	True	60
chr20	63821818	63832579	chr20_143	10761	chr20	63821818	63832579	10761	True	True	True	True	60
chr20	63832579	63871324	chr20_144	38745	chr20	63832579	63871324	38745	True	True	True	True	60
chr20	63871324	63883114	chr20_145	11790	chr20	63871324	63883114	11790	True	True	True	True	60
chr20	63883114	63971412	chr20_146	88298	chr20	63883114	63971412	88298	True	True	True	True	60
chr20	63971412	63996147	chr20_147	24735	chr20	63971412	63996147	24735	True	True	True	True	60
chr20	63996147	66210255	chr20_148	2214108	chr20	63996147	66210255	2214108	True	True	True	True	60
chr21	0	31735	chr21_0	31735	.	.	.	.	False	False	False	False	60
chr21	31735	53361	chr21_1	21626	.	.	.	.	False	False	False	False	53
chr21	53361	70036	chr21_2	16675	.	.	.	.	False	False	False	False	60
chr21	70036	95853	chr21_3	25817	.	.	.	.	False	False	False	False	60
chr21	95853	107041	chr21_4	11188	.	.	.	.	False	False	False	False	60
chr21	107041	118978	chr21_5	11937	.	.	.	.	False	False	False	False	30
chr21	118978	175769	chr21_6	56791	.	.	.	.	False	False	False	False	60
chr21	175769	276837	chr21_7	101068	.	.	.	.	False	False	False	False	60
chr21	276837	292015	chr21_8	15178	.	.	.	.	False	False	False	False	60
chr21	292015	304295	chr21_9	12280	.	.	.	.	False	False	False	False	60
chr21	304295	326023	chr21_10	21728	.	.	.	.	False	False	False	False	60
chr21	326023	339176	chr21_11	13153	.	.	.	.	False	False	False	False	60
chr21	339176	353395	chr21_12	14219	chr21	339176	353395	14219	True	True	True	True	60
chr21	353395	367756	chr21_13	14361	chr21	353395	367756	14361	True	True	True	True	60
chr21	367756	379154	chr21_14	11398	chr21	367756	379154	11398	True	True	True	True	60
chr21	379154	402852	chr21_15	23698	chr21	379154	402852	23698	True	True	True	True	60
chr21	402852	421295	chr21_16	18443	.	.	.	.	False	False	False	False	60
chr21	421295	447319	chr21_17	26024	.	.	.	.	False	False	False	False	60
chr21	447319	475517	chr21_18	28198	.	.	.	.	False	False	False	False	60
chr21	475517	488118	chr21_19	12601	.	.	.	.	False	False	False	False	49
chr21	488118	502516	chr21_20	14398	chr21	488118	502516	14398	True	True	True	True	60
chr21	502516	530601	chr21_21	28085	chr21	502516	530601	28085	True	True	True	True	60
chr21	530601	545834	chr21_22	15233	.	.	.	.	False	False	False	False	60
chr21	545834	564910	chr21_23	19076	.	.	.	.	False	False	False	False	12
chr21	564910	581784	chr21_24	16874	.	.	.	.	False	False	False	False	36
chr21	581784	596283	chr21_25	14499	.	.	.	.	False	False	False	False	60
chr21	596283	607488	chr21_26	11205	.	.	.	.	False	False	False	False	60
chr21	607488	638831	chr21_27	31343	.	.	.	.	False	False	False	False	60
chr21	638831	665847	chr21_28	27016	.	.	.	.	False	False	False	False	60
chr21	665847	680166	chr21_29	14319	.	.	.	.	False	False	False	False	59
chr21	680166	697360	chr21_30	17194	.	.	.	.	False	False	False	False	47
chr21	697360	710632	chr21_31	13272	.	.	.	.	False	False	False	False	47
chr21	710632	724793	chr21_32	14161	.	.	.	.	False	False	False	False	60
chr21	724793	740914	chr21_33	16121	.	.	.	.	False	False	False	False	43
chr21	740914	762375	chr21_34	21461	.	.	.	.	False	False	False	False	40
chr21	762375	777329	chr21_35	14954	.	.	.	.	False	False	False	False	60
chr21	777329	788558	chr21_36	11229	.	.	.	.	False	False	False	False	34
chr21	788558	800627	chr21_37	12069	.	.	.	.	False	False	False	False	36
chr21	800627	820644	chr21_38	20017	.	.	.	.	False	False	False	False	51
chr21	820644	834997	chr21_39	14353	.	.	.	.	False	False	False	False	57
chr21	834997	859366	chr21_40	24369	.	.	.	.	False	False	False	False	40
chr21	859366	875388	chr21_41	16022	.	.	.	.	False	False	False	False	59
chr21	875388	888168	chr21_42	12780	.	.	.	.	False	False	False	False	60
chr21	888168	918264	chr21_43	30096	.	.	.	.	False	False	False	False	60
chr21	918264	950355	chr21_44	32091	.	.	.	.	False	False	False	False	60
chr21	950355	964962	chr21_45	14607	.	.	.	.	False	False	False	False	50
chr21	964962	986948	chr21_46	21986	.	.	.	.	False	False	False	False	60
chr21	986948	1003469	chr21_47	16521	.	.	.	.	False	False	False	False	60
chr21	1003469	1015285	chr21_48	11816	.	.	.	.	False	False	False	False	50
chr21	1015285	1042324	chr21_49	27039	.	.	.	.	False	False	False	False	58
chr21	1042324	1054931	chr21_50	12607	.	.	.	.	False	False	False	False	59
chr21	1054931	1066102	chr21_51	11171	.	.	.	.	False	False	False	False	41
chr21	1066102	1080267	chr21_52	14165	.	.	.	.	False	False	False	False	35
chr21	1080267	1091631	chr21_53	11364	.	.	.	.	False	False	False	False	35
chr21	1091631	1109727	chr21_54	18096	.	.	.	.	False	False	False	False	53
chr21	1109727	1125681	chr21_55	15954	.	.	.	.	False	False	False	False	53
chr21	1125681	1136693	chr21_56	11012	.	.	.	.	False	False	False	False	17
chr21	1136693	1151011	chr21_57	14318	.	.	.	.	False	False	False	False	48
chr21	1151011	1162575	chr21_58	11564	.	.	.	.	False	False	False	False	24
chr21	1162575	1186066	chr21_59	23491	.	.	.	.	False	False	False	False	45
chr21	1186066	1199207	chr21_60	13141	.	.	.	.	False	False	False	False	60
chr21	1199207	1220380	chr21_61	21173	.	.	.	.	False	False	False	False	45
chr21	1220380	1256813	chr21_62	36433	.	.	.	.	False	False	False	False	47
chr21	1256813	1268774	chr21_63	11961	.	.	.	.	False	False	False	False	60
chr21	1268774	1297941	chr21_64	29167	.	.	.	.	False	False	False	False	50
chr21	1297941	1308927	chr21_65	10986	.	.	.	.	False	False	False	False	32
chr21	1308927	1320310	chr21_66	11383	.	.	.	.	False	False	False	False	52
chr21	1320310	1340686	chr21_67	20376	.	.	.	.	False	False	False	False	60
chr21	1340686	1359698	chr21_68	19012	.	.	.	.	False	False	False	False	56
chr21	1359698	1391899	chr21_69	32201	.	.	.	.	False	False	False	False	60
chr21	1391899	1433308	chr21_70	41409	.	.	.	.	False	False	False	False	60
chr21	1433308	1444040	chr21_71	10732	.	.	.	.	False	False	False	False	1
chr21	1444040	1463208	chr21_72	19168	.	.	.	.	False	False	False	False	15
chr21	1463208	1491117	chr21_73	27909	.	.	.	.	False	False	False	False	29
chr21	1491117	1503213	chr21_74	12096	.	.	.	.	False	False	False	False	2
chr21	1503213	1514685	chr21_75	11472	.	.	.	.	False	False	False	False	14
chr21	1514685	1570493	chr21_76	55808	.	.	.	.	False	False	False	False	60
chr21	1570493	1587541	chr21_77	17048	.	.	.	.	False	False	False	False	60
chr21	1587541	1604910	chr21_78	17369	.	.	.	.	False	False	False	False	47
chr21	1604910	1617857	chr21_79	12947	.	.	.	.	False	False	False	False	43
chr21	1617857	1630097	chr21_80	12240	.	.	.	.	False	False	False	False	50
chr21	1630097	1644773	chr21_81	14676	.	.	.	.	False	False	False	False	54
chr21	1644773	1660011	chr21_82	15238	.	.	.	.	False	False	False	False	43
chr21	1660011	1707759	chr21_83	47748	.	.	.	.	False	False	False	False	60
chr21	1707759	1730989	chr21_84	23230	.	.	.	.	False	False	False	False	17
chr21	1730989	1742799	chr21_85	11810	.	.	.	.	False	False	False	False	28
chr21	1742799	1754321	chr21_86	11522	.	.	.	.	False	False	False	False	47
chr21	1754321	1771335	chr21_87	17014	.	.	.	.	False	False	False	False	60
chr21	1771335	1797368	chr21_88	26033	.	.	.	.	False	False	False	False	53
chr21	1797368	1811263	chr21_89	13895	.	.	.	.	False	False	False	False	60
chr21	1811263	1827503	chr21_90	16240	.	.	.	.	False	False	False	False	56
chr21	1827503	1840547	chr21_91	13044	.	.	.	.	False	False	False	False	30
chr21	1840547	1858161	chr21_92	17614	.	.	.	.	False	False	False	False	28
chr21	1858161	1871983	chr21_93	13822	.	.	.	.	False	False	False	False	60
chr21	1871983	1891791	chr21_94	19808	.	.	.	.	False	False	False	False	60
chr21	1891791	1904803	chr21_95	13012	.	.	.	.	False	False	False	False	56
chr21	1904803	1915492	chr21_96	10689	.	.	.	.	False	False	False	False	60
chr21	1915492	1937323	chr21_97	21831	.	.	.	.	False	False	False	False	46
chr21	1937323	1967415	chr21_98	30092	.	.	.	.	False	False	False	False	36
chr21	1967415	1979813	chr21_99	12398	.	.	.	.	False	False	False	False	13
chr21	1979813	1992710	chr21_100	12897	.	.	.	.	False	False	False	False	19
chr21	1992710	2007514	chr21_101	14804	.	.	.	.	False	False	False	False	25
chr21	2007514	2017921	chr21_102	10407	.	.	.	.	False	False	False	False	34
chr21	2017921	2158421	chr21_103	140500	.	.	.	.	False	False	False	False	56
chr21	2158421	2179289	chr21_104	20868	.	.	.	.	False	False	False	False	60
chr21	2179289	2192541	chr21_105	13252	.	.	.	.	False	False	False	False	60
chr21	2192541	2203772	chr21_106	11231	.	.	.	.	False	False	False	False	60
chr21	2203772	2219129	chr21_107	15357	.	.	.	.	False	False	False	False	60
chr21	2219129	2236061	chr21_108	16932	.	.	.	.	False	False	False	False	60
chr21	2236061	2252289	chr21_109	16228	.	.	.	.	False	False	False	False	60
chr21	2252289	2263484	chr21_110	11195	.	.	.	.	False	False	False	False	47
chr21	2263484	2325636	chr21_111	62152	.	.	.	.	False	False	False	False	60
chr21	2325636	4478996	chr21_112	2153360	.	.	.	.	False	False	False	False	60
chr21	4478996	4490806	chr21_113	11810	.	.	.	.	False	False	False	False	0
chr21	4490806	4505713	chr21_114	14907	.	.	.	.	False	False	False	False	0
chr21	4505713	4989738	chr21_115	484025	.	.	.	.	False	False	False	False	0
chr21	4989738	5003334	chr21_116	13596	.	.	.	.	False	False	False	False	0
chr21	5003334	5025993	chr21_117	22659	.	.	.	.	False	False	False	False	0
chr21	5025993	5036718	chr21_118	10725	.	.	.	.	False	False	False	False	0
chr21	5036718	5074834	chr21_119	38116	.	.	.	.	False	False	False	False	0
chr21	5074834	5086687	chr21_120	11853	.	.	.	.	False	False	False	False	0
chr21	5086687	5098987	chr21_121	12300	.	.	.	.	False	False	False	False	0
chr21	5098987	5122628	chr21_122	23641	.	.	.	.	False	False	False	False	0
chr21	5122628	5142439	chr21_123	19811	.	.	.	.	False	False	False	False	0
chr21	5142439	5161718	chr21_124	19279	.	.	.	.	False	False	False	False	0
chr21	5161718	5184220	chr21_125	22502	.	.	.	.	False	False	False	False	0
chr21	5184220	5196184	chr21_126	11964	.	.	.	.	False	False	False	False	0
chr21	5196184	5213852	chr21_127	17668	.	.	.	.	False	False	False	False	0
chr21	5213852	5235836	chr21_128	21984	.	.	.	.	False	False	False	False	0
chr21	5235836	5252643	chr21_129	16807	.	.	.	.	False	False	False	False	0
chr21	5252643	5266821	chr21_130	14178	.	.	.	.	False	False	False	False	0
chr21	5266821	45090682	chr21_131	39823861	chr21	5266821	45090682	39823861	True	True	True	True	60
chr22	0	14412	chr22_0	14412	chr22	0	14412	14412	True	True	True	True	60
chr22	14412	25739712	chr22_1	25725300	chr22	14412	25739712	25725300	True	True	True	True	60
chr22	25739712	32627440	chr22_2	6887728	chr22	25739712	32627440	6887728	True	True	True	True	60
chr22	32627440	32643716	chr22_3	16276	chr22	32627440	32643716	16276	True	True	True	True	60
chr22	32643716	32654244	chr22_4	10528	chr22	32643716	32654244	10528	True	True	True	True	60
chr22	32654244	32673454	chr22_5	19210	chr22	32654244	32673454	19210	True	True	True	True	60
chr22	32673454	33494951	chr22_6	821497	chr22	32673454	33494951	821497	True	True	True	True	60
chr22	33494951	33505787	chr22_7	10836	chr22	33494951	33505787	10836	True	True	True	True	60
chr22	33505787	33525803	chr22_8	20016	chr22	33505787	33525803	20016	True	True	True	True	60
chr22	33525803	33537902	chr22_9	12099	chr22	33525803	33537902	12099	True	True	True	True	60
chr22	33537902	33553664	chr22_10	15762	chr22	33537902	33553664	15762	True	True	True	True	60
chr22	33553664	33567845	chr22_11	14181	chr22	33553664	33567845	14181	True	True	True	True	60
chr22	33567845	33580362	chr22_12	12517	chr22	33567845	33580362	12517	True	True	True	True	60
chr22	33580362	34408755	chr22_13	828393	chr22	33580362	34408755	828393	True	True	True	True	60
chr22	34408755	34424573	chr22_14	15818	chr22	34408755	34424573	15818	True	True	True	True	60
chr22	34424573	34443394	chr22_15	18821	chr22	34424573	34443394	18821	True	True	True	True	60
chr22	34443394	34463248	chr22_16	19854	chr22	34443394	34463248	19854	True	True	True	True	60
chr22	34463248	34478678	chr22_17	15430	chr22	34463248	34478678	15430	True	True	True	True	60
chr22	34478678	34494052	chr22_18	15374	chr22	34478678	34494052	15374	True	True	True	True	60
chr22	34494052	34509399	chr22_19	15347	chr22	34494052	34509399	15347	True	True	True	True	60
chr22	34509399	34528849	chr22_20	19450	chr22	34509399	34528849	19450	True	True	True	True	60
chr22	34528849	34572097	chr22_21	43248	chr22	34528849	34572097	43248	True	True	True	True	60
chr22	34572097	34592025	chr22_22	19928	chr22	34572097	34592025	19928	True	True	True	True	60
chr22	34592025	34601896	chr22_23	9871	chr22	34592025	34601896	9871	True	True	True	True	60
chr22	34601896	34616638	chr22_24	14742	chr22	34601896	34616638	14742	True	True	True	True	60
chr22	34616638	34643070	chr22_25	26432	chr22	34616638	34643070	26432	True	True	True	True	60
chr22	34643070	34653936	chr22_26	10866	chr22	34643070	34653936	10866	True	True	True	True	60
chr22	34653936	34665563	chr22_27	11627	chr22	34653936	34665563	11627	True	True	True	True	60
chr22	34665563	34699804	chr22_28	34241	chr22	34665563	34699804	34241	True	True	True	True	60
chr22	34699804	34710231	chr22_29	10427	chr22	34699804	34710231	10427	True	True	True	True	60
chr22	34710231	34723898	chr22_30	13667	chr22	34710231	34723898	13667	True	True	True	True	60
chr22	34723898	34739426	chr22_31	15528	chr22	34723898	34739426	15528	True	True	True	True	60
chr22	34739426	34761496	chr22_32	22070	chr22	34739426	34761496	22070	True	True	True	True	60
chr22	34761496	34782054	chr22_33	20558	chr22	34761496	34782054	20558	True	True	True	True	60
chr22	34782054	35511599	chr22_34	729545	chr22	34782054	35511599	729545	True	True	True	True	60
chr22	35511599	35532026	chr22_35	20427	chr22	35511599	35532026	20427	True	True	True	True	60
chr22	35532026	35544035	chr22_36	12009	chr22	35532026	35544035	12009	True	True	True	True	60
chr22	35544035	35557949	chr22_37	13914	chr22	35544035	35557949	13914	True	True	True	True	60
chr22	35557949	35589776	chr22_38	31827	chr22	35557949	35589776	31827	True	True	True	True	60
chr22	35589776	35603532	chr22_39	13756	chr22	35589776	35603532	13756	True	True	True	True	60
chr22	35603532	35650638	chr22_40	47106	chr22	35603532	35650638	47106	True	True	True	True	60
chr22	35650638	35669492	chr22_41	18854	chr22	35650638	35669492	18854	True	True	True	True	60
chr22	35669492	35685126	chr22_42	15634	chr22	35669492	35685126	15634	True	True	True	True	60
chr22	35685126	35700056	chr22_43	14930	chr22	35685126	35700056	14930	True	True	True	True	60
chr22	35700056	35713149	chr22_44	13093	chr22	35700056	35713149	13093	True	True	True	True	60
chr22	35713149	35748245	chr22_45	35096	chr22	35713149	35748245	35096	True	True	True	True	60
chr22	35748245	35765310	chr22_46	17065	chr22	35748245	35765310	17065	True	True	True	True	60
chr22	35765310	35791373	chr22_47	26063	chr22	35765310	35791373	26063	True	True	True	True	60
chr22	35791373	35804066	chr22_48	12693	chr22	35791373	35804066	12693	True	True	True	True	60
chr22	35804066	35815282	chr22_49	11216	chr22	35804066	35815282	11216	True	True	True	True	60
chr22	35815282	35830793	chr22_50	15511	chr22	35815282	35830793	15511	True	True	True	True	60
chr22	35830793	35852287	chr22_51	21494	chr22	35830793	35852287	21494	True	True	True	True	60
chr22	35852287	35869698	chr22_52	17411	chr22	35852287	35869698	17411	True	True	True	True	60
chr22	35869698	35905235	chr22_53	35537	chr22	35869698	35905235	35537	True	True	True	True	60
chr22	35905235	37240385	chr22_54	1335150	chr22	35905235	37240385	1335150	True	True	True	True	60
chr22	37240385	37254889	chr22_55	14504	chr22	37240385	37254889	14504	True	True	True	True	60
chr22	37254889	37270576	chr22_56	15687	chr22	37254889	37270576	15687	True	True	True	True	60
chr22	37270576	37287048	chr22_57	16472	chr22	37270576	37287048	16472	True	True	True	True	60
chr22	37287048	37300816	chr22_58	13768	chr22	37287048	37300816	13768	True	True	True	True	60
chr22	37300816	37324046	chr22_59	23230	chr22	37300816	37324046	23230	True	True	True	True	60
chr22	37324046	37343540	chr22_60	19494	chr22	37324046	37343540	19494	True	True	True	True	60
chr22	37343540	42328727	chr22_61	4985187	chr22	37343540	42328727	4985187	True	True	True	True	60
chr22	42328727	42555430	chr22_62	226703	chr22	42328727	42555430	226703	True	True	True	True	60
chr22	42555430	42592157	chr22_63	36727	chr22	42555430	42592157	36727	True	True	True	True	60
chr22	42592157	47559151	chr22_64	4966994	chr22	42592157	47559151	4966994	True	True	True	True	60
chr22	47559151	47574168	chr22_65	15017	chr22	47559151	47574168	15017	True	True	True	True	60
chr22	47574168	47589586	chr22_66	15418	chr22	47574168	47589586	15418	True	True	True	True	60
chr22	47589586	47603472	chr22_67	13886	chr22	47589586	47603472	13886	True	True	True	True	60
chr22	47603472	47624342	chr22_68	20870	chr22	47603472	47624342	20870	True	True	True	True	60
chr22	47624342	47636899	chr22_69	12557	chr22	47624342	47636899	12557	True	True	True	True	60
chr22	47636899	47660330	chr22_70	23431	chr22	47636899	47660330	23431	True	True	True	True	60
chr22	47660330	47672285	chr22_71	11955	chr22	47660330	47672285	11955	True	True	True	True	60
chr22	47672285	47694383	chr22_72	22098	chr22	47672285	47694383	22098	True	True	True	True	60
chr22	47694383	47706704	chr22_73	12321	chr22	47694383	47706704	12321	True	True	True	True	60
chr22	47706704	48537084	chr22_74	830380	chr22	47706704	48537084	830380	True	True	True	True	60
chr22	48537084	48549039	chr22_75	11955	chr22	48537084	48549039	11955	True	True	True	True	60
chr22	48549039	48561195	chr22_76	12156	chr22	48549039	48561195	12156	True	True	True	True	60
chr22	48561195	48572291	chr22_77	11096	chr22	48561195	48572291	11096	True	True	True	True	60
chr22	48572291	48593161	chr22_78	20870	chr22	48572291	48593161	20870	True	True	True	True	60
chr22	48593161	48616672	chr22_79	23511	chr22	48593161	48616672	23511	True	True	True	True	60
chr22	48616672	48626763	chr22_80	10091	chr22	48616672	48626763	10091	True	True	True	True	60
chr22	48626763	48640718	chr22_81	13955	chr22	48626763	48640718	13955	True	True	True	True	60
chr22	48640718	48655076	chr22_82	14358	chr22	48640718	48655076	14358	True	True	True	True	60
chr22	48655076	48668303	chr22_83	13227	chr22	48655076	48668303	13227	True	True	True	True	60
chr22	48668303	48688455	chr22_84	20152	chr22	48668303	48688455	20152	True	True	True	True	60
chr22	48688455	48707013	chr22_85	18558	chr22	48688455	48707013	18558	True	True	True	True	60
chr22	48707013	48720158	chr22_86	13145	chr22	48707013	48720158	13145	True	True	True	True	60
chr22	48720158	48746388	chr22_87	26230	chr22	48720158	48746388	26230	True	True	True	True	60
chr22	48746388	48770822	chr22_88	24434	chr22	48746388	48770822	24434	True	True	True	True	60
chr22	48770822	48783744	chr22_89	12922	chr22	48770822	48783744	12922	True	True	True	True	60
chr22	48783744	48801170	chr22_90	17426	chr22	48783744	48801170	17426	True	True	True	True	60
chr22	48801170	48820777	chr22_91	19607	chr22	48801170	48820777	19607	True	True	True	True	60
chr22	48820777	48836087	chr22_92	15310	chr22	48820777	48836087	15310	True	True	True	True	60
chr22	48836087	48847892	chr22_93	11805	chr22	48836087	48847892	11805	True	True	True	True	60
chr22	48847892	48862987	chr22_94	15095	chr22	48847892	48862987	15095	True	True	True	True	60
chr22	48862987	48879633	chr22_95	16646	chr22	48862987	48879633	16646	True	True	True	True	60
chr22	48879633	49528950	chr22_96	649317	chr22	48879633	49528950	649317	True	True	True	True	60
chr22	49528950	49546666	chr22_97	17716	chr22	49528950	49546666	17716	True	True	True	True	60
chr22	49546666	49562663	chr22_98	15997	chr22	49546666	49562663	15997	True	True	True	True	60
chr22	49562663	49612716	chr22_99	50053	chr22	49562663	49612716	50053	True	True	True	True	60
chr22	49612716	49628633	chr22_100	15917	chr22	49612716	49628633	15917	True	True	True	True	60
chr22	49628633	49643371	chr22_101	14738	chr22	49628633	49643371	14738	True	True	True	True	60
chr22	49643371	49658322	chr22_102	14951	chr22	49643371	49658322	14951	True	True	True	True	60
chr22	49658322	49671571	chr22_103	13249	chr22	49658322	49671571	13249	True	True	True	True	60
chr22	49671571	49687571	chr22_104	16000	chr22	49671571	49687571	16000	True	True	True	True	60
chr22	49687571	49703755	chr22_105	16184	chr22	49687571	49703755	16184	True	True	True	True	60
chr22	49703755	51324926	chr22_106	1621171	chr22	49703755	51324926	1621171	True	True	True	True	60
chrX	0	18492005	chrX_0	18492005	chrX	0	18492005	18492005	True	True	True	True	60
chrX	18492005	18508813	chrX_1	16808	chrX	18492005	18508813	16808	True	True	True	True	60
chrX	18508813	18522933	chrX_2	14120	chrX	18508813	18522933	14120	True	True	True	True	60
chrX	18522933	18535667	chrX_3	12734	chrX	18522933	18535667	12734	True	True	True	True	60
chrX	18535667	18549473	chrX_4	13806	chrX	18535667	18549473	13806	True	True	True	True	60
chrX	18549473	18566837	chrX_5	17364	chrX	18549473	18566837	17364	True	True	True	True	60
chrX	18566837	18579988	chrX_6	13151	chrX	18566837	18579988	13151	True	True	True	True	60
chrX	18579988	18594663	chrX_7	14675	chrX	18579988	18594663	14675	True	True	True	True	60
chrX	18594663	18606515	chrX_8	11852	chrX	18594663	18606515	11852	True	True	True	True	60
